"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","Site"
"411","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_09_2023"
"412","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_10_2023"
"413","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_11_2023"
"414","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_dep_01_2021"
"415","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_dep_02_2021"
"416","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_0010 09/17/2021_2021"
"417","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_017 09/17/2021_2021"
"418","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_03 09/17/2021_2021"
"419","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_04 09/17/2021_2021"
"420","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_05 09/17/2021_2021"
"421","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_06 09/17/2021_2021"
"422","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_07 09/17/2021_2021"
"423","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_12 09/17/2021_2021"
"424","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_19 09/17/2021_2021"
"425","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_0012 10/15/2021_2021"
"426","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_006 10/15/2021_2021"
"427","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_01 10/15/2021_2021"
"428","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_014 10/15/2021_2021"
"429","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_016 10/15/2021_2021"
"430","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_017 10/15/2021_2021"
"431","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_019 10/15/2021_2021"
"432","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_02 10/15/2021_2021"
"433","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_03 10/15/2021_2021"
"434","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_04 10/15/2021_2021"
"435","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_05 10/15/2021_2021"
"436","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_07 10/15/2021_2021"
"437","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_10 10/15/2021_2021"
"438","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_02_2021"
"439","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_03_2021"
"440","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_05_2021"
"441","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_06_2021"
"442","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_07_2021"
"443","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_08_2021"
"444","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_09_2021"
"445","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_10_2021"
"446","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_12_2021"
"447","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep01_2022"
"448","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep02_2022"
"449","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep03_2022"
"450","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep05_2022"
"451","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep07_2022"
"452","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep08_2022"
"453","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep09_2022"
"454","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_01_2020"
"455","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_02_2020"
"456","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_03_2020"
"457","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_05_2020"
"458","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_06_2020"
"459","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_07_2020"
"460","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_08_2020"
"461","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_09_2020"
"462","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_10_2020"
"463","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_11_2020"
"464","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep01_2023"
"465","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep02_2023"
"466","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep03_2023"
"467","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep05_2023"
"468","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep06_2023"
"469","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep07_2023"
"470","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep09_2023"
"471","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_20_05_2020"
"472","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_20_09_2020"
"473","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"WY_Grassland_Carbon_County_6_2019"
"474","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_7_2019"
"475","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,"WY_Grassland_Carbon_County_9_2019"
"476","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location10_2023"
"477","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location12_2023"
"478","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location1_2023"
"479","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location4_2023"
"480","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location5_2023"
"481","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location6_2023"
"482","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location7_2023"
"483","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location8_2023"
"484","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_003_2022"
"485","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_008_2022"
"486","1","1","1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_011_2022"
"487","1","1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_015_2022"
"488","0","0","1","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_016_2022"
"489","1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_036_2022"
"490","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment12_2022"
"491","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment13_2022"
"492","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment14_2022"
"493","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment2_2022"
"494","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment4_2022"
"495","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment7_2022"
"496","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment8_2022"
