"project_id","subproject_name","habitat","deployment_id","placename","longitude","latitude","start_date","end_date","feature_type"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_N1","NC_Forest_Umstead_21_loc_N1",-78.754503,35.835005,"2021-10-09","2021-11-06","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_49","NC_Forest_Umstead_21_loc_49",-78.747551,35.835576,"2021-09-11","2021-10-09","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_loc_11","NC_Forest_Umstead_21_loc_11",-78.751376,35.835577,"2021-09-11","2021-10-09","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_46","NC_Forest_Umstead_21_loc_46",-78.751555,35.837442,"2021-10-09","2021-11-06","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_Dep_15 09/11/2021","NC_Forest_Umstead_21_Loc_15",-78.771308,35.849294,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_Dep_21","NC_Forest_Umstead_21_Loc_21",-78.767892,35.851875,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_Dep_19","NC_Forest_Umstead_21_Loc_19",-78.774972,35.852172,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Umstead_Forest_21_dep_22","NC_Umstead_Forest_21_loc_22",-78.764478,35.852281,"2021-10-08","2021-11-09","None"
"Snapshot USA 2021","Umstead","Forest","NC_Umstead_Forest_21_dep_26","NC_Umstead_Forest_21_loc_26",-78.764514,35.854344,"2021-10-08","2021-11-09","None"
"Snapshot USA 2021","Umstead","Forest","NC_Umstead_Forest_21_dep_odd_25","NC_Umstead_Forest_21_loc_25_camNC183",-78.76772,35.854612,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_39","NC_Forest_Umstead_21_loc_39",-78.7441,35.854836,"2021-09-11","2021-11-06","None"
"Snapshot USA 2021","Umstead","Forest","NC_Umstead_Forest_21_dep_23","NC_Umstead_Forest_21_loc_23",-78.774928,35.854871,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_27","NC_Forest_Umstead_21_loc_27",-78.743064,35.855455,"2021-09-11","2021-11-06","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_29","NC_Forest_Umstead_21_loc_29",-78.734695,35.856837,"2021-09-11","2021-11-06","None"
"Snapshot USA 2021","Umstead","Forest","NC_Umstead_Forest_21_dep_43","NC_Umstead_Forest_loc_43",-78.767479,35.856893,"2021-09-11","2021-10-08","None"
"Snapshot USA 2021","Umstead","Forest","NC_Forest_Umstead_21_dep_31","NC_Forest_Umstead_21_loc_31",-78.740862,35.857439,"2021-09-11","2021-11-06","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_4","NC_Wetland_ARNWR_21_loc_4",-75.89102,35.771048,"2021-09-29","2021-10-24","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_10","NC_Wetland_ARNWR_21_loc_10",-75.82137934,35.77770015,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_1","NC_Wetland_ARNWR_21_loc_1",-75.91407893,35.78809091,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_9","NC_Wetland_ARNWR_21_loc_9",-75.87258708,35.79156166,"2021-09-29","2021-11-04","Trail hiking"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_3","NC_Wetland_ARNWR_21_loc_3",-75.94643293,35.80055681,"2021-09-29","2021-10-20","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_21","NC_Wetland_ARNWR_21_loc_21",-75.94350262,35.80215487,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_23","NC_Wetland_ARNWR_21_loc_23",-75.88577354,35.80268228,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_8","NC_Wetland_ARNWR_21_loc_8",-75.85589911,35.80873258,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_22","NC_Wetland_ARNWR_21_loc_22",-75.94220281,35.81886654,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_2","NC_Wetland_ARNWR_21_loc_2",-75.95015517,35.81900574,"2021-09-29","2021-10-13","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_5","NC_Wetland_ARNWR_21_loc_5",-75.89602719,35.82585159,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_6","NC_Wetland_ARNWR_21_loc_6",-75.88708721,35.82808296,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_11","NC_Wetland_ARNWR_21_loc_11",-75.82994445,35.84238362,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_12","NC_Wetland_ARNWR_21_loc_12",-75.84136316,35.85416792,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_15","NC_Wetland_ARNWR_21_loc_15",-75.94591823,35.85894884,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_16","NC_Wetland_ARNWR_21_loc_16",-75.96551713,35.8648507,"2021-09-29","2021-11-04","Road dirt"
"Snapshot USA 2021","ARNWR","Wetland","NC_Wetland_ARNWR_21_dep_13","NC_Wetland_ARNWR_21_loc_13",-75.91550241,35.86550132,"2021-09-29","2021-11-04","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep9","ND_grassland_oakville_prairie_9",-97.3246,47.89089,"2021-09-16","2021-09-18","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep6","ND_grassland_oakville_prairie_6",-97.32142,47.89177,"2021-09-16","2021-09-19","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep2","ND_grassland_oakville_prairie_2",-97.31435,47.89599,"2021-09-16","2021-09-21","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep7","ND_grassland_oakville_prairie_7",-97.3213,47.89796,"2021-09-16","2021-09-22","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep8","ND_grassland_oakville_prairie_8",-97.3101,47.89832,"2021-09-16","2021-09-27","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep3","ND_grassland_oakville_prairie_3",-97.32291,47.90147,"2021-09-16","2021-09-22","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep1","ND_grassland_oakville_prairie_1",-97.31468,47.90315,"2021-09-16","2021-09-22","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep4","ND_grassland_oakville_prairie_4",-97.32466,47.90523,"2021-09-16","2021-10-28","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep5","ND_grassland_oakville_prairie_5",-97.31054,47.90956,"2021-09-16","2021-10-07","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep11","ND_grassland_oakville_prairie_11",-97.321533,47.90964,"2021-09-16","2021-10-03","None"
"Snapshot USA 2021","OakvillePrairie","Grassland","ND_grassland_oakville_prairie_dep10","ND_grassland_oakville_prairie_10",-97.32027,47.91356,"2021-09-16","2021-09-23","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Wagon_Train_WMA 10/12/2021","Nebraska_Grassland_Lincoln_Wagon_Train_WMA",-96.588429,40.625956,"2021-10-12","2021-11-07","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Yankee_Hill_WMA 10/13/2021","Nebraska_Grassland_Lincoln_Yankee_Hill_WMA",-96.781522,40.730994,"2021-10-13","2021-11-07","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Pine_Lake 10/10/2021","Nebraska_Grassland_Lincoln_Pine_Lake",-96.636253,40.744771,"2021-10-12","2021-11-05","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Conestoga_Lake_WMA 10/13/2021","Nebraska_Grassland_Lincoln_Conestoga_Lake_WMA",-96.853854,40.761067,"2021-10-12","2021-11-07","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Tierra_Park 10/15/2021","Nebraska_Grassland_Lincoln_Tierra_Park",-96.679858,40.767226,"2021-10-15","2021-11-05","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Holmes_Lake 10/12/2021","Nebraska_Grassland_Lincoln_Holmes_Lake",-96.636638,40.778605,"2021-10-12","2021-10-13","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_East_Campus 10/15/2021","Nebraska_Grassland_Lincoln_East_Campus",-96.654866,40.831286,"2021-10-15","2021-11-05","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Pawnee_Lake_WMA 10/12/2021","Nebraska_Grassland_Lincoln_Pawnee_Lake",-96.864292,40.849522,"2021-10-12","2021-11-07","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Bowling_Lake 10/14/2021","Nebraska_Grassland_Lincoln_Bowling_Lake",-96.783299,40.868064,"2021-10-14","2021-11-04","None"
"Snapshot USA 2021","Lincoln","Grassland","Nebraska_Grassland_Lincoln_Branched_Oak_WMA 10/12/2021","Nebraska_Grassland_Lincoln_Branched_Oak_WMA",-96.907039,40.972441,"2021-10-12","2021-11-07","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_29","NH_Forest_Bartlett_loc_29",-71.28425,44.0470556,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_30","NH_Forest_Bartlett_loc_30",-71.2866978,44.0482868,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_32","NH_Forest_Bartlett_loc_32",-71.2730782,44.0484184,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_27","NH_Forest_Bartlett_loc_27",-71.2945316,44.0486186,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_28","NH_Forest_Bartlett_loc_28",-71.2967633,44.0494465,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_31","NH_Forest_Bartlett_loc_31",-71.2742534,44.0500359,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_12 07/20/2021","NH_Forest_Bartlett_loc_12",-71.287465,44.0505713,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_22","NH_Forest_Bartlett_loc_22",-71.30116501,44.05112527,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_25","NH_Forest_Bartlett_loc_25",-71.3061805,44.051192,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_15","NH_Forest_Bartlett_loc_15",-71.27905925,44.05185248,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_08","NH_Forest_Bartlett_dep_08",-71.2922522,44.0521487,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_11","NH_Forest_Bartlett_loc_11",-71.28426,44.052233,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_26","NH_Forest_Bartlett_loc_26",-71.307633,44.0528162,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_21","NH_Forest_Bartlett_loc_21",-71.3023235,44.0530519,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_16","NH_Forest_Bartlett_loc_16",-71.277008,44.0532016,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_07","NH_Forest_Bartlett_loc_07",-71.29445815,44.05414133,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_23","NH_Forest_Bartlett_loc_23",-71.30446174,44.05489127,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_17","NH_Forest_Bartlett_loc_17",-71.2746761,44.0554056,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_13","NH_Forest_Bartlett_loc_13",-71.2829176,44.0556549,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_18","NH_Forest_Bartlett_loc_18",-71.2776159,44.0565304,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_24","NH_Forest_Bartlett_loc_24",-71.3022455,44.0566563,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_10 07/20/2021","NH_Forest_Bartlett_loc_10",-71.28964,44.057006,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_06","NH_Forest_Bartlett_loc_06",-71.2710622,44.0572582,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_14","NH_Forest_Bartlett_loc_14",-71.28470404,44.05759287,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_09 07/20/2021","NH_Forest_Bartlett_loc_09",-71.29436,44.057672,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_05","NH_Forest_Bartlett_loc_05",-71.27313349,44.05886021,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_01","NH_Forest_Bartlett_loc_03",-71.2797219,44.0600284,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_20","NH_Forest_Bartlett_loc_20",-71.2995515,44.0606208,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_04","NH_Forest_Bartlett_loc_04",-71.2822142,44.0614638,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_19","NH_Forest_Bartlett_loc_19",-71.3012732,44.0620067,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_34","NH_Forest_Bartlett_loc_34",-71.2872576,44.0621606,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_02","NH_Forest_Bartlett_loc_02",-71.2774144,44.062608,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_33","NH_Forest_Bartlett_loc_33",-71.2893527,44.0641086,"2021-07-20","2021-10-01","None"
"Snapshot USA 2021","Bartlett","Forest","NH_Forest_Bartlett_dep_01 07/20/2021","NH_Forest_Bartlett_loc_01",-71.2803394,44.0641501,"2021-07-20","2021-09-19","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc1 09/30/2021","loc1",-74.63885,40.54569,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc4","loc4",-74.6293,40.54654,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc3","loc3",-74.6319,40.54752,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc_2a","loc_2",-74.62083,40.54765,"2021-09-07","2021-09-30","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc_2b","loc_2",-74.62083,40.54765,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc10","loc10",-74.63689,40.54795,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc10_09/30/2021","loc10",-74.63689,40.54795,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc11","loc11",-74.646045,40.550151,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc11_ 09/30/2021","loc11",-74.646045,40.550151,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc8","loc8",-74.62202,40.55151,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc8_ 09/30/2021","loc8",-74.62202,40.55151,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc6","loc6",-74.63414,40.5516,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc6_09/30/2021","loc6",-74.63414,40.5516,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc12","loc12",-74.645422,40.551831,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc12_ 09/30/2021","loc12",-74.645422,40.551831,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc9","loc9",-74.63963,40.55254,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc9_ 09/30/2021","loc9",-74.63963,40.55254,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc5","loc5",-74.62415,40.55452,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc5_09/30/2021","loc5",-74.62415,40.55452,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21 09/30/2021","loc13",-74.625,40.555,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc7","loc7",-74.62955,40.5563,"2021-09-07","2021-11-07","None"
"Snapshot USA 2021","Lathrop","Forest","NJ_Forest_DukeFarms_21_loc7_ 09/30/2021","loc7",-74.62955,40.5563,"2021-09-30","2021-11-11","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc21 07/29/2021","NY_Anthropogenic_NYC_21_loc21",-73.757286,40.6568,"2021-07-29","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc20 07/29/2021","NY_Anthropogenic_NYC_21_loc20",-73.767585,40.679468,"2021-07-29","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc19 09/10/2021","NY_Anthropogenic_NYC_21_loc19",-73.766335,40.730533,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc18 09/10/2021","NY_Anthropogenic_NYC_21_loc18",-73.767271,40.740755,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc16 09/10/2021","NY_Anthropogenic_NYC_21_loc16",-73.743152,40.748132,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc17 09/10/2021","NY_Anthropogenic_NYC_21_loc17",-73.743853,40.758705,"2021-09-10","2021-09-14","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc15 09/10/2021","NY_Anthropogenic_NYC_21_loc15",-73.747448,40.761866,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc23 07/22/2021","NY_Anthropogenic_NYC_21_loc23",-73.89199,40.773387,"2021-07-22","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc22 07/29/2021","NY_Anthropogenic_NYC_21_loc22",-73.89127,40.776529,"2021-07-29","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc12 09/27/2021","NY_Anthropogenic_NYC_21_loc12",-73.834521,40.808533,"2021-09-27","2021-11-04","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc14 09/10/2021","NY_Anthropogenic_NYC_21_loc14",-73.863934,40.811554,"2021-09-10","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc13 09/10/2021","NY_Anthropogenic_NYC_21_loc13",-73.851326,40.811992,"2021-09-10","2021-11-03","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc25__dep1","NY_Anthropogenic_NYC_21_loc25",-73.92418,40.8559,"2021-08-11","2021-11-10","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc24 09/27/2021","NY_Anthropogenic_NYC_21_loc24",-73.916131,40.858109,"2021-09-27","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc11 09/10/2021","NY_Anthropogenic_NYC_21_loc11",-73.797764,40.860917,"2021-09-10","2021-11-01","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc09 09/10/2021","NY_Anthropogenic_NYC_21_loc09",-73.80764,40.866101,"2021-09-10","2021-11-04","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc10 09/10/2021","NY_Anthropogenic_NYC_21_loc10",-73.791384,40.877983,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc08 09/10/2021","NY_Anthropogenic_NYC_21_loc08",-73.807703,40.87864,"2021-09-10","2021-11-04","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc07_dep1 9/10/2021","NY_Anthropogenic_NYC_21_loc07",-73.880862,40.891618,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc01_dep01","NY_Anthropogenic_NYC_21_loc01",-73.91437,40.892564,"2021-09-08","2021-11-01","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc02_dep1","NY_Anthropogenic_NYC_21_loc02",-73.912175,40.893228,"2021-08-05","2021-11-25","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc03 09/08/2021","NY_Anthropogenic_NYC_21_loc03",-73.915657,40.89881,"2021-09-08","2021-10-28","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc06_dep1 09/10/2021","NY_Anthropogenic_NYC_21_loc06",-73.876246,40.899037,"2021-09-10","2021-10-27","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc05_dep1 09/10/2021","NY_Anthropogenic_NYC_21_loc05",-73.881548,40.901944,"2021-09-10","2021-11-04","None"
"Snapshot USA 2021","NYC","Anthropogenic","NY_Anthropogenic_NYC_21_loc04_dep1_09/08/2021","NY_Anthropogenic_NYC_21_loc04",-73.892623,40.90689,"2021-09-10","2021-10-29","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_WILK 09/09/2021","NY_Forest_BlackRockForest_21_WILK",-74.03629,41.38233,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_JIPE 09/09/2021","NY_Forest_BlackRockForest_21_JIPE",-74.017851,41.3878,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_SUTS 09/09/2021","NY_Forest_BlackRockForest_21_SUTS",-74.03978,41.38926,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_CHAT 09/09/2021","NY_Forest_BlackRockForest_21_CHAT",-74.024294,41.393148,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_GLHO 09/10/2021","NY_Forest_BlackRockForest_21_GLHO",-73.995024,41.394081,"2021-09-10","2021-11-09","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_SUTN 09/09/2021","NY_Forest_BlackRockForest_21_SUTN",-74.03509,41.39497,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_SPRO 09/09/2021","NY_Forest_BlackRockForest_21_SPRO",-74.04242,41.39501,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_GODO 09/10/2021","NY_Forest_BlackRockForest_21_GODO",-74.001823,41.39831,"2021-09-10","2021-11-09","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_SPHA 09/09/2021","NY_Forest_BlackRockForest_21_SPHA",-74.02895,41.39893,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_CABO 09/09/2021","NY_Forest_BlackRockForest_21_CABO",-74.010459,41.399139,"2021-09-09","2021-11-09","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_HALL 09/09/2021","NY_Forest_BlackRockForest_21_HALL",-74.03687,41.403428,"2021-09-09","2021-11-05","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_OWPR 09/10/2021","NY_Forest_BlackRockForest_21_OWPR",-73.99195,41.40398,"2021-09-10","2021-11-09","None"
"Snapshot USA 2021","BlackRock","Forest","NY_Forest_BlackRockForest_21_ALME1","NY_Forest_BlackRockForest_21_ALME",-74.015557,41.40709,"2021-09-09","2021-10-24","None"
