"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","Site"
"411","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_09_2023"
"412","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_10_2023"
"413","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"UT_Forest_Wild_Wasatch_23_dep_11_2023"
"414","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_dep_01_2021"
"415","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_dep_02_2021"
"416","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_0010 09/17/2021_2021"
"417","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_017 09/17/2021_2021"
"418","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_03 09/17/2021_2021"
"419","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_04 09/17/2021_2021"
"420","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_05 09/17/2021_2021"
"421","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_06 09/17/2021_2021"
"422","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_07 09/17/2021_2021"
"423","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_12 09/17/2021_2021"
"424","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Kamiak_21_loc_19 09/17/2021_2021"
"425","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_0012 10/15/2021_2021"
"426","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_006 10/15/2021_2021"
"427","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_01 10/15/2021_2021"
"428","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_014 10/15/2021_2021"
"429","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_016 10/15/2021_2021"
"430","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_017 10/15/2021_2021"
"431","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_019 10/15/2021_2021"
"432","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_02 10/15/2021_2021"
"433","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_03 10/15/2021_2021"
"434","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_04 10/15/2021_2021"
"435","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_05 10/15/2021_2021"
"436","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_07 10/15/2021_2021"
"437","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WA_Smoot_Hill_10 10/15/2021_2021"
"438","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_02_2021"
"439","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_03_2021"
"440","7","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_05_2021"
"441","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_06_2021"
"442","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_07_2021"
"443","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_08_2021"
"444","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_09_2021"
"445","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_10_2021"
"446","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_21_dep_12_2021"
"447","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep01_2022"
"448","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep02_2022"
"449","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep03_2022"
"450","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep05_2022"
"451","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep07_2022"
"452","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep08_2022"
"453","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Alexander_22_dep09_2022"
"454","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_01_2020"
"455","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_02_2020"
"456","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_03_2020"
"457","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_05_2020"
"458","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_06_2020"
"459","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_07_2020"
"460","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_08_2020"
"461","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_09_2020"
"462","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_10_2020"
"463","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Craighead_20_11_2020"
"464","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep01_2023"
"465","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep02_2023"
"466","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep03_2023"
"467","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep05_2023"
"468","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep06_2023"
"469","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep07_2023"
"470","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,NA,"WY_Forest_Wild_Alexander_23_dep09_2023"
"471","7","7","7","7","7","7","7","6",NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_20_05_2020"
"472","7","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_20_09_2020"
"473","7","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,"WY_Grassland_Carbon_County_6_2019"
"474","7","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Carbon_County_7_2019"
"475","7","7","7","7","7","7","7","7","7","2",NA,NA,NA,NA,"WY_Grassland_Carbon_County_9_2019"
"476","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location10_2023"
"477","7","7","7","7","7","7","7",NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location12_2023"
"478","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location1_2023"
"479","7","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location4_2023"
"480","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location5_2023"
"481","7","7","7","7","7","7","7","5",NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location6_2023"
"482","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location7_2023"
"483","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wild_Baggs_23_Location8_2023"
"484","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_003_2022"
"485","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_008_2022"
"486","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_011_2022"
"487","7","7","7","7","7","2",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_015_2022"
"488","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_016_2022"
"489","7","7","7","7","7","3",NA,NA,NA,NA,NA,NA,NA,NA,"WY_Grassland_Wuensch_22_036_2022"
"490","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment12_2022"
"491","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment13_2022"
"492","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment14_2022"
"493","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment2_2022"
"494","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment4_2022"
"495","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment7_2022"
"496","7","7","7","7","7","7","7","4",NA,NA,NA,NA,NA,NA,"WY_grassland_wild_Baggs_22_Deployment8_2022"
